Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Mean,Std
53.94,22486,22555.421875,22597.6328125,22582.052734375,22549.630859375,22499.369140625,22473.89453125,22457.26171875,22447.7890625,22466.73828125,22468.841796875,22430.3671875,22381.947265625,22347.89453125,22342.947265625,22347.158203125,22348,22344.421875,22347.7890625,22307,22439.1079101562,89.6846675700473
55.68,22444,22516.7890625,22549.419921875,22550.947265625,22528.630859375,22474.947265625,22441.47265625,22434.525390625,22440.841796875,22458.685546875,22453.947265625,22424.89453125,22390.15625,22366.3671875,22358.052734375,22349.89453125,22337.89453125,22306.474609375,22303,22265,22419.7970703125,83.4461519396904
57.42,22403,22443.10546875,22497.630859375,22488.05078125,22494.578125,22470.3671875,22451.52734375,22454.052734375,22440.15625,22429.89453125,22407.7890625,22383.68359375,22384.52734375,22377.10546875,22382.578125,22372.580078125,22316.7890625,22288.2109375,22250,22215,22397.5313476563,79.2401886714605
59.16,22348,22422.68359375,22402.052734375,22429.26171875,22434.314453125,22433.52734375,22451.52734375,22443,22417.31640625,22387.52734375,22357,22349.47265625,22344,22358.369140625,22365,22345.26171875,22318.9453125,22225.525390625,22215,22169,22360.8392578125,79.0597580432238
60.9,22315,22353.84375,22367.314453125,22354.26171875,22361.83984375,22371.578125,22402,22418.7890625,22385.31640625,22349.16015625,22313.89453125,22284.158203125,22282.68359375,22297.630859375,22314.7890625,22306.369140625,22256.68359375,22188.052734375,22145.947265625,22098,22308.365625,83.4492001679862
62.64,22252,22262.10546875,22278.419921875,22249.421875,22263.103515625,22294.685546875,22340.15625,22372,22326.947265625,22286.16015625,22242.47265625,22207.47265625,22207.68359375,22213.736328125,22239.31640625,22238.52734375,22168.630859375,22085.31640625,22029.6328125,22031,22229.439453125,91.8792068780304
64.38,22144,22165,22165.841796875,22171.10546875,22162.68359375,22179,22226.578125,22266.05078125,22262.68359375,22251.265625,22222.841796875,22172.2109375,22120,22106,22112.630859375,22107.89453125,22078.2109375,22024.685546875,22002.89453125,21960,22145.07890625,84.0304527065546
66.12,22035,22018.052734375,22070.7890625,22050.10546875,22046.947265625,22076.421875,22110.947265625,22184.89453125,22211.84375,22198.2109375,22160.84375,22082.947265625,22018.947265625,21987.630859375,21996.474609375,22018.580078125,21980.89453125,21969.419921875,21916.89453125,21839,22048.7422851563,94.0351579548161
67.86,21877,21913.791015625,21913.052734375,21937.10546875,21933.10546875,21960.474609375,21992.578125,22064.47265625,22128.89453125,22136.16015625,22116.68359375,22050.2109375,21951.052734375,21895.736328125,21869.52734375,21877.421875,21884.369140625,21866.2109375,21844.10546875,21756,21948.39765625,103.309296243794
69.6,21764,21809.7890625,21809.47265625,21838.3671875,21841.9453125,21872.47265625,21907.421875,21989.89453125,22069.052734375,22089.947265625,22078.89453125,22019.10546875,21911.31640625,21832.6328125,21789.68359375,21784.158203125,21799.314453125,21816.314453125,21794.314453125,21714,21876.6048828125,113.312625539716
71.34,21681,21679.6328125,21725.630859375,21716.052734375,21737.52734375,21782.525390625,21826.736328125,21921.419921875,21989.2109375,22002.2109375,21978,21918.89453125,21831.52734375,21757.630859375,21730.158203125,21723.05078125,21711.89453125,21694.7890625,21638.052734375,21597,21782.147265625,120.718147828642
73.08,21585,21613.10546875,21599.208984375,21621.314453125,21647.83984375,21691.7890625,21747.26171875,21821.89453125,21884.2109375,21905,21876.05078125,21841.947265625,21762.369140625,21703.736328125,21674.578125,21625.369140625,21620.736328125,21570.10546875,21540.31640625,21493,21691.2416992188,122.301707246356
74.82,21480,21484.73828125,21479.158203125,21479.26171875,21530.2109375,21587.052734375,21647.052734375,21720.68359375,21749.525390625,21758.31640625,21725.68359375,21692.158203125,21645.2109375,21602.158203125,21590.052734375,21522.685546875,21466.26171875,21418.736328125,21358.10546875,21318,21562.7526367187,129.686067659566
76.56,21368,21321.10546875,21303.736328125,21300.89453125,21363.2109375,21451.10546875,21512.474609375,21582.68359375,21581.630859375,21543.158203125,21501.578125,21478.31640625,21477.47265625,21461.6328125,21455,21392.6328125,21270.736328125,21220.578125,21158.263671875,21113,21392.860546875,135.302546369607
78.3,21213,21179.31640625,21166.578125,21169,21216.7890625,21285.73828125,21338.263671875,21402.2109375,21407.47265625,21371.2109375,21329.10546875,21303.736328125,21275.52734375,21245.89453125,21232.10546875,21184.2109375,21125.68359375,21087.47265625,21040.419921875,20975,21227.4368164063,116.621903369443
80.04,21034,21018.10546875,21038.841796875,21048.052734375,21066.7890625,21099.421875,21126.052734375,21169.26171875,21181.68359375,21170.263671875,21128.68359375,21109.630859375,21094.68359375,21035.421875,21007.10546875,20997.89453125,20960.6328125,20984.421875,20897.052734375,20829,21049.85,90.8928410227025
81.78,20863,20863.421875,20874.052734375,20900.630859375,20905.052734375,20909,20918.158203125,20947.208984375,20976.89453125,20990.31640625,20972.947265625,20963,20933.947265625,20882.7890625,20864.052734375,20855.89453125,20847.263671875,20842.421875,20778.52734375,20708,20889.8290039062,68.7247743094135
